ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,name
000858.SZ,20230306,205.01,206.5,202.58,204.58,205.76,-1.18,-0.5735,111402.26,2277420.061,五粮液
000596.SZ,20230306,275.14,276.96,270.57,276.9,275.15,1.75,0.636,7667.54,210663.806,古井贡酒
000568.SZ,20230306,253.02,258.0,250.03,252.37,254.5,-2.13,-0.8369,65084.1,1643576.962,泸州老窖
600809.SH,20230307,273.92,273.98,266.0,266.65,274.3,-7.65,-2.7889,67995.84,1830533.55,山西汾酒
600519.SH,20230307,1805.98,1816.6,1788.0,1788.3,1807.14,-18.84,-1.0425,22785.39,4101302.456,贵州茅台
002304.SZ,20230307,170.9,171.35,168.96,169.0,171.43,-2.43,-1.4175,48192.09,819180.053,洋河股份
000858.SZ,20230307,204.35,204.35,200.11,200.45,204.58,-4.13,-2.0188,125272.07,2532351.683,五粮液
000596.SZ,20230307,276.49,279.49,271.1,272.59,276.9,-4.31,-1.5565,10352.33,284899.313,古井贡酒
000568.SZ,20230307,252.0,252.18,246.7,247.4,252.37,-4.97,-1.9693,58665.49,1462033.403,泸州老窖
600809.SH,20230308,265.02,267.67,262.97,264.68,266.65,-1.97,-0.7388,43971.2,1164375.92,山西汾酒
600519.SH,20230308,1780.02,1785.94,1761.12,1770.42,1788.3,-17.88,-0.9998,22763.7,4035787.172,贵州茅台
002304.SZ,20230308,168.0,169.77,167.19,167.86,169.0,-1.14,-0.6746,35135.07,590554.067,洋河股份
000858.SZ,20230308,199.0,201.5,198.0,199.3,200.45,-1.15,-0.5737,102191.3,2035672.77,五粮液
000596.SZ,20230308,270.15,271.68,265.8,267.56,272.59,-5.03,-1.8453,10562.07,283070.569,古井贡酒
000568.SZ,20230308,246.0,248.52,242.01,243.8,247.4,-3.6,-1.4551,47499.46,1161086.962,泸州老窖
600809.SH,20230309,266.33,266.65,260.11,263.49,264.68,-1.19,-0.4496,41239.88,1087051.976,山西汾酒
600519.SH,20230309,1768.0,1785.0,1740.0,1770.02,1770.42,-0.4,-0.0226,27611.5,4881442.71,贵州茅台
002304.SZ,20230309,167.99,168.82,164.7,166.31,167.86,-1.55,-0.9234,36314.6,605070.857,洋河股份
000858.SZ,20230309,199.0,199.7,193.9,198.0,199.3,-1.3,-0.6523,168504.86,3323035.487,五粮液
000596.SZ,20230309,267.71,276.5,267.71,272.28,267.56,4.72,1.7641,15218.66,414270.083,古井贡酒
000568.SZ,20230309,243.74,245.2,239.0,242.98,243.8,-0.82,-0.3363,47564.41,1153802.942,泸州老窖
600809.SH,20230310,260.25,266.0,260.13,262.15,263.49,-1.34,-0.5086,41686.95,1100478.68,山西汾酒
600519.SH,20230310,1751.57,1781.0,1750.0,1750.0,1770.02,-20.02,-1.1311,21160.82,3725139.075,贵州茅台
002304.SZ,20230310,164.8,167.31,163.97,164.14,166.31,-2.17,-1.3048,30866.19,509026.763,洋河股份
000858.SZ,20230310,196.21,199.58,195.17,195.24,198.0,-2.76,-1.3939,110956.57,2181297.329,五粮液
000596.SZ,20230310,269.0,275.45,268.0,271.55,272.28,-0.73,-0.2681,11240.48,305665.311,古井贡酒
000568.SZ,20230310,241.16,244.5,237.1,237.98,242.98,-5.0,-2.0578,45775.25,1097570.367,泸州老窖
600809.SH,20230313,264.0,272.98,263.18,271.2,262.15,9.05,3.4522,70525.96,1903396.817,山西汾酒
600519.SH,20230313,1751.0,1775.0,1749.0,1762.0,1750.0,12.0,0.6857,20560.43,3626476.291,贵州茅台
002304.SZ,20230313,165.42,168.79,164.8,168.0,164.14,3.86,2.3517,43322.6,725868.275,洋河股份
000858.SZ,20230313,195.0,200.28,195.0,198.6,195.24,3.36,1.721,126472.23,2510450.83,五粮液
000596.SZ,20230313,271.55,282.9,269.64,280.4,271.55,8.85,3.2591,15028.35,418272.836,古井贡酒
000568.SZ,20230313,238.25,248.45,238.0,244.73,237.98,6.75,2.8364,55928.84,1367779.41,泸州老窖
600809.SH,20230314,271.14,275.88,267.15,272.1,271.2,0.9,0.3319,57170.74,1558002.366,山西汾酒
600519.SH,20230314,1763.78,1779.88,1738.5,1766.0,1762.0,4.0,0.227,23704.92,4177289.027,贵州茅台
002304.SZ,20230314,168.0,169.29,163.33,165.91,168.0,-2.09,-1.244,52962.25,880913.597,洋河股份
000858.SZ,20230314,198.7,198.72,193.7,195.28,198.6,-3.32,-1.6717,102842.59,2013558.949,五粮液
000596.SZ,20230314,280.42,284.39,271.5,275.2,280.4,-5.2,-1.8545,12512.08,345780.013,古井贡酒
000568.SZ,20230314,244.65,244.67,236.33,240.5,244.73,-4.23,-1.7284,46613.81,1121860.026,泸州老窖
600809.SH,20230315,278.01,279.01,268.0,268.1,272.1,-4.0,-1.47,46034.14,1253901.136,山西汾酒
600519.SH,20230315,1778.37,1784.88,1750.12,1750.92,1766.0,-15.08,-0.8539,19212.53,3392698.49,贵州茅台
002304.SZ,20230315,168.0,168.47,164.59,164.99,165.91,-0.92,-0.5545,32472.86,540578.984,洋河股份
000858.SZ,20230315,198.0,199.33,192.3,192.32,195.28,-2.96,-1.5158,129880.09,2527648.821,五粮液
000596.SZ,20230315,274.06,277.26,270.0,270.22,275.2,-4.98,-1.8096,10269.84,279539.448,古井贡酒
000568.SZ,20230315,245.6,245.66,236.68,236.88,240.5,-3.62,-1.5052,44450.57,1064635.611,泸州老窖
